person,date,first_time,last_time,duration_min,grid_ci,grid_rj,grid_center_lon,grid_center_lat,dist_home_m,is_home,is_sw,is_pv,is_pn,place_id,next_step,visit_order_in_day,action_order,first_dt,last_dt,trip_id,action_order_in_trip
0,2009-04-15,10:03:20,10:05:50,2.5,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,3,0,2009-04-15 10:03:20,2009-04-15 10:05:50,1,0
0,2009-04-15,10:05:55,10:33:30,27.6,44,56,116.323341,40.011474,500.0,0,0,0,1,Pn54,home,4,1,2009-04-15 10:05:55,2009-04-15 10:33:30,2,1
0,2009-04-15,10:33:35,10:36:45,3.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,5,0,2009-04-15 10:33:35,2009-04-15 10:36:45,2,0
0,2009-04-15,10:40:35,10:42:35,2.0,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn56,none,6,1,2009-04-15 10:40:35,2009-04-15 10:42:35,3,1
0,2009-04-16,00:27:05,00:29:16,2.2,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn62,pn,1,1,2009-04-16 00:27:05,2009-04-16 00:29:16,1,1
0,2009-04-16,00:29:21,00:30:11,0.8,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn58,pn,2,2,2009-04-16 00:29:21,2009-04-16 00:30:11,1,2
0,2009-04-16,00:30:16,00:30:51,0.6,44,52,116.323519,39.993456,1500.0,0,0,0,1,Pn57,pn,3,3,2009-04-16 00:30:16,2009-04-16 00:30:51,1,3
0,2009-04-16,04:12:02,04:18:12,6.2,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn58,pn,4,4,2009-04-16 04:12:02,2009-04-16 04:18:12,1,4
0,2009-04-16,04:18:17,04:20:57,2.7,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn59,home,5,5,2009-04-16 04:18:17,2009-04-16 04:20:57,1,5
0,2009-04-16,04:21:02,04:23:14,2.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,6,0,2009-04-16 04:21:02,2009-04-16 04:23:14,1,0
0,2009-04-16,04:23:19,04:51:25,28.1,44,56,116.323341,40.011474,500.0,0,0,0,1,Pn61,home,7,1,2009-04-16 04:23:19,2009-04-16 04:51:25,2,1
0,2009-04-16,04:51:30,04:54:00,2.5,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,8,0,2009-04-16 04:51:30,2009-04-16 04:54:00,2,0
0,2009-04-16,04:54:05,04:56:05,2.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn59,pn,9,1,2009-04-16 04:54:05,2009-04-16 04:56:05,3,1
0,2009-04-16,04:57:45,05:16:03,18.3,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn62,pn,10,2,2009-04-16 04:57:45,2009-04-16 05:16:03,3,2
0,2009-04-16,05:16:08,05:21:23,5.2,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn58,pn,11,3,2009-04-16 05:16:08,2009-04-16 05:21:23,3,3
0,2009-04-16,05:21:28,05:21:43,0.2,44,52,116.323519,39.993456,1500.0,0,0,0,1,Pn57,pn,12,4,2009-04-16 05:21:28,2009-04-16 05:21:43,3,4
0,2009-04-16,05:21:48,05:24:08,2.3,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn58,pn,13,5,2009-04-16 05:21:48,2009-04-16 05:24:08,3,5
0,2009-04-16,05:24:13,05:26:58,2.8,44,52,116.323519,39.993456,1500.0,0,0,0,1,Pn57,pn,14,6,2009-04-16 05:24:13,2009-04-16 05:26:58,3,6
0,2009-04-16,07:31:56,07:32:56,1.0,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn58,pn,15,7,2009-04-16 07:31:56,2009-04-16 07:32:56,3,7
0,2009-04-16,07:33:01,07:33:01,0.0,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn62,pn,16,8,2009-04-16 07:33:01,2009-04-16 07:33:01,3,8
0,2009-04-16,07:33:21,07:33:26,0.1,44,52,116.323519,39.993456,1500.0,0,0,0,1,Pn57,pn,17,9,2009-04-16 07:33:21,2009-04-16 07:33:26,3,9
0,2009-04-16,07:34:21,07:42:28,8.1,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn62,pn,18,10,2009-04-16 07:34:21,2009-04-16 07:42:28,3,10
0,2009-04-16,07:44:03,07:47:43,3.7,44,52,116.323519,39.993456,1500.0,0,0,0,1,Pn57,pn,19,11,2009-04-16 07:44:03,2009-04-16 07:47:43,3,11
0,2009-04-16,07:47:58,08:40:22,52.4,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn62,pn,20,12,2009-04-16 07:47:58,2009-04-16 08:40:22,3,12
0,2009-04-16,08:40:27,08:40:32,0.1,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn58,pn,21,13,2009-04-16 08:40:27,2009-04-16 08:40:32,3,13
0,2009-04-16,08:40:37,08:45:47,5.2,44,52,116.323519,39.993456,1500.0,0,0,0,1,Pn57,pn,22,14,2009-04-16 08:40:37,2009-04-16 08:45:47,3,14
0,2009-04-16,08:46:17,08:46:22,0.1,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn62,pn,23,15,2009-04-16 08:46:17,2009-04-16 08:46:22,3,15
0,2009-04-16,08:46:27,08:48:27,2.0,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn58,pn,24,16,2009-04-16 08:46:27,2009-04-16 08:48:27,3,16
0,2009-04-16,08:48:32,08:50:17,1.8,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn59,home,25,17,2009-04-16 08:48:32,2009-04-16 08:50:17,3,17
0,2009-04-16,08:50:22,10:12:57,82.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,26,0,2009-04-16 08:50:22,2009-04-16 10:12:57,3,0
0,2009-04-16,10:13:02,11:13:56,60.9,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,27,1,2009-04-16 10:13:02,2009-04-16 11:13:56,4,1
0,2009-04-16,11:14:01,11:37:41,23.7,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,28,0,2009-04-16 11:14:01,2009-04-16 11:37:41,4,0
0,2009-04-16,11:37:46,11:40:11,2.4,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn59,pn,29,1,2009-04-16 11:37:46,2009-04-16 11:40:11,5,1
0,2009-04-16,11:40:16,11:41:56,1.7,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn58,pn,30,2,2009-04-16 11:40:16,2009-04-16 11:41:56,5,2
0,2009-04-16,11:42:01,15:30:45,228.7,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn62,pn,31,3,2009-04-16 11:42:01,2009-04-16 15:30:45,5,3
0,2009-04-16,15:30:50,15:31:45,0.9,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn58,pn,32,4,2009-04-16 15:30:50,2009-04-16 15:31:45,5,4
0,2009-04-16,15:31:50,15:34:15,2.4,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn59,home,33,5,2009-04-16 15:31:50,2009-04-16 15:34:15,5,5
0,2009-04-16,15:34:20,15:37:15,2.9,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,34,0,2009-04-16 15:34:20,2009-04-16 15:37:15,5,0
0,2009-04-16,15:37:20,15:42:15,4.9,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,none,35,1,2009-04-16 15:37:20,2009-04-16 15:42:15,6,1
0,2009-04-17,00:24:30,00:25:05,0.6,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,1,1,2009-04-17 00:24:30,2009-04-17 00:25:05,1,1
0,2009-04-17,00:25:10,00:25:30,0.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,2,0,2009-04-17 00:25:10,2009-04-17 00:25:30,1,0
0,2009-04-17,00:25:35,00:26:10,0.6,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,3,1,2009-04-17 00:25:35,2009-04-17 00:26:10,2,1
0,2009-04-17,00:26:15,00:32:45,6.5,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,4,0,2009-04-17 00:26:15,2009-04-17 00:32:45,2,0
0,2009-04-17,00:32:50,00:34:35,1.8,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn65,pn,5,1,2009-04-17 00:32:50,2009-04-17 00:34:35,3,1
0,2009-04-17,00:34:40,04:26:01,231.3,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn64,pn,6,2,2009-04-17 00:34:40,2009-04-17 04:26:01,3,2
0,2009-04-17,04:26:06,04:28:36,2.5,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn65,home,7,3,2009-04-17 04:26:06,2009-04-17 04:28:36,3,3
0,2009-04-17,04:28:41,04:31:01,2.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,8,0,2009-04-17 04:28:41,2009-04-17 04:31:01,3,0
0,2009-04-17,04:48:55,04:49:45,0.8,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,9,1,2009-04-17 04:48:55,2009-04-17 04:49:45,4,1
0,2009-04-17,04:51:55,04:53:00,1.1,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,10,0,2009-04-17 04:51:55,2009-04-17 04:53:00,4,0
0,2009-04-17,04:53:05,05:08:07,15.0,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,11,1,2009-04-17 04:53:05,2009-04-17 05:08:07,5,1
0,2009-04-17,05:08:12,05:09:37,1.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,12,0,2009-04-17 05:08:12,2009-04-17 05:09:37,5,0
0,2009-04-17,05:09:42,09:27:57,258.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn65,home,13,1,2009-04-17 05:09:42,2009-04-17 09:27:57,6,1
0,2009-04-17,09:28:02,09:45:07,17.1,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,14,0,2009-04-17 09:28:02,2009-04-17 09:45:07,6,0
0,2009-04-17,09:45:12,09:49:42,4.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,15,1,2009-04-17 09:45:12,2009-04-17 09:49:42,7,1
0,2009-04-17,09:49:47,09:56:27,6.7,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,16,0,2009-04-17 09:49:47,2009-04-17 09:56:27,7,0
0,2009-04-17,09:56:32,09:59:52,3.3,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn65,pn,17,1,2009-04-17 09:56:32,2009-04-17 09:59:52,8,1
0,2009-04-17,09:59:57,10:02:52,2.9,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn64,none,18,2,2009-04-17 09:59:57,2009-04-17 10:02:52,8,2
0,2009-04-18,17:29:18,17:29:43,0.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,1,0,2009-04-18 17:29:18,2009-04-18 17:29:43,0,0
0,2009-04-18,17:29:48,17:33:08,3.3,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,none,2,1,2009-04-18 17:29:48,2009-04-18 17:33:08,1,1
0,2009-04-19,00:54:01,00:57:06,3.1,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,1,1,2009-04-19 00:54:01,2009-04-19 00:57:06,1,1
0,2009-04-19,00:57:11,00:57:21,0.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,2,0,2009-04-19 00:57:11,2009-04-19 00:57:21,1,0
0,2009-04-19,01:03:01,01:12:46,9.8,45,52,116.329375,39.99349,1581.1,0,0,0,1,Pn68,pv,3,1,2009-04-19 01:03:01,2009-04-19 01:12:46,2,1
0,2009-04-19,02:12:16,02:22:26,10.2,66,23,116.453406,39.863499,19416.5,0,0,1,0,Pv46,pv,4,2,2009-04-19 02:12:16,2009-04-19 02:22:26,2,2
0,2009-04-19,02:22:31,02:35:21,12.8,67,23,116.459252,39.863526,19704.1,0,0,1,0,Pv47,pv,5,3,2009-04-19 02:22:31,2009-04-19 02:35:21,2,3
0,2009-04-19,02:35:26,02:35:26,0.0,66,23,116.453406,39.863499,19416.5,0,0,1,0,Pv46,pv,6,4,2009-04-19 02:35:26,2009-04-19 02:35:26,2,4
0,2009-04-19,02:35:31,02:35:36,0.1,67,23,116.459252,39.863526,19704.1,0,0,1,0,Pv47,pv,7,5,2009-04-19 02:35:31,2009-04-19 02:35:36,2,5
0,2009-04-19,02:35:41,02:46:36,10.9,66,23,116.453406,39.863499,19416.5,0,0,1,0,Pv46,pv,8,6,2009-04-19 02:35:41,2009-04-19 02:46:36,2,6
0,2009-04-19,03:57:36,10:22:12,384.6,124,41,116.792221,39.94569,40607.9,0,0,1,0,Pv48,pn,9,7,2009-04-19 03:57:36,2009-04-19 10:22:12,2,7
0,2009-04-19,11:57:32,12:08:12,10.7,45,52,116.329375,39.99349,1581.1,0,0,0,1,Pn68,home,10,8,2009-04-19 11:57:32,2009-04-19 12:08:12,2,8
0,2009-04-19,18:02:20,18:04:00,1.7,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,11,0,2009-04-19 18:02:20,2009-04-19 18:04:00,2,0
0,2009-04-19,18:04:05,18:21:35,17.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,none,12,1,2009-04-19 18:04:05,2009-04-19 18:21:35,3,1
0,2009-04-20,01:30:34,01:31:29,0.9,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,1,1,2009-04-20 01:30:34,2009-04-20 01:31:29,1,1
0,2009-04-20,01:31:34,01:43:54,12.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,2,0,2009-04-20 01:31:34,2009-04-20 01:43:54,1,0
0,2009-04-20,01:43:59,01:46:34,2.6,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn70,pn,3,1,2009-04-20 01:43:59,2009-04-20 01:46:34,2,1
0,2009-04-20,01:48:54,04:02:25,133.5,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn73,pn,4,2,2009-04-20 01:48:54,2009-04-20 04:02:25,2,2
0,2009-04-20,04:03:10,04:05:55,2.8,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn70,home,5,3,2009-04-20 04:03:10,2009-04-20 04:05:55,2,3
0,2009-04-20,04:06:00,04:08:35,2.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,6,0,2009-04-20 04:06:00,2009-04-20 04:08:35,2,0
0,2009-04-20,04:08:40,04:31:05,22.4,44,56,116.323341,40.011474,500.0,0,0,0,1,Pn72,home,7,1,2009-04-20 04:08:40,2009-04-20 04:31:05,3,1
0,2009-04-20,04:31:10,04:33:35,2.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,8,0,2009-04-20 04:31:10,2009-04-20 04:33:35,3,0
0,2009-04-20,04:33:40,04:35:25,1.8,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn70,pn,9,1,2009-04-20 04:33:40,2009-04-20 04:35:25,4,1
0,2009-04-20,04:36:45,09:40:27,303.7,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn73,pn,10,2,2009-04-20 04:36:45,2009-04-20 09:40:27,4,2
0,2009-04-20,09:41:37,09:44:02,2.4,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn70,home,11,3,2009-04-20 09:41:37,2009-04-20 09:44:02,4,3
0,2009-04-20,09:44:07,09:46:12,2.1,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,12,0,2009-04-20 09:44:07,2009-04-20 09:46:12,4,0
0,2009-04-20,09:46:17,09:59:07,12.8,44,56,116.323341,40.011474,500.0,0,0,0,1,Pn72,home,13,1,2009-04-20 09:46:17,2009-04-20 09:59:07,5,1
0,2009-04-20,10:02:52,10:02:52,0.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,14,0,2009-04-20 10:02:52,2009-04-20 10:02:52,5,0
0,2009-04-20,10:02:57,10:13:47,10.8,44,56,116.323341,40.011474,500.0,0,0,0,1,Pn72,home,15,1,2009-04-20 10:02:57,2009-04-20 10:13:47,6,1
0,2009-04-20,10:13:52,10:15:07,1.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,16,0,2009-04-20 10:13:52,2009-04-20 10:15:07,6,0
0,2009-04-20,10:15:12,10:20:27,5.2,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,17,1,2009-04-20 10:15:12,2009-04-20 10:20:27,7,1
0,2009-04-20,10:20:32,10:22:02,1.5,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,18,0,2009-04-20 10:20:32,2009-04-20 10:22:02,7,0
0,2009-04-20,10:22:07,10:24:07,2.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn70,pn,19,1,2009-04-20 10:22:07,2009-04-20 10:24:07,8,1
0,2009-04-20,10:25:47,15:30:34,304.8,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn73,pn,20,2,2009-04-20 10:25:47,2009-04-20 15:30:34,8,2
0,2009-04-20,15:32:29,15:34:39,2.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn70,home,21,3,2009-04-20 15:32:29,2009-04-20 15:34:39,8,3
0,2009-04-20,15:34:44,15:34:49,0.1,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,22,0,2009-04-20 15:34:44,2009-04-20 15:34:49,8,0
0,2009-04-20,15:34:54,23:57:11,502.3,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,23,1,2009-04-20 15:34:54,2009-04-20 23:57:11,9,1
0,2009-04-20,23:57:16,23:57:16,0.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,none,24,0,2009-04-20 23:57:16,2009-04-20 23:57:16,9,0
0,2009-04-21,00:01:26,00:04:16,2.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,1,0,2009-04-21 00:01:26,2009-04-21 00:04:16,0,0
0,2009-04-21,00:04:21,04:09:15,244.9,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn74,home,2,1,2009-04-21 00:04:21,2009-04-21 04:09:15,1,1
0,2009-04-21,04:09:20,04:21:20,12.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,3,0,2009-04-21 04:09:20,2009-04-21 04:21:20,1,0
0,2009-04-21,04:21:25,10:13:06,351.7,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn74,home,4,1,2009-04-21 04:21:25,2009-04-21 10:13:06,2,1
0,2009-04-21,10:13:11,10:16:21,3.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,5,0,2009-04-21 10:13:11,2009-04-21 10:16:21,2,0
0,2009-04-21,10:52:21,10:52:31,0.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn74,none,6,1,2009-04-21 10:52:21,2009-04-21 10:52:31,3,1
0,2009-04-22,02:40:54,02:42:39,1.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,1,0,2009-04-22 02:40:54,2009-04-22 02:42:39,0,0
0,2009-04-22,02:42:44,02:44:54,2.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn77,pn,2,1,2009-04-22 02:42:44,2009-04-22 02:44:54,1,1
0,2009-04-22,02:45:44,03:09:55,24.2,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn79,pv,3,2,2009-04-22 02:45:44,2009-04-22 03:09:55,1,2
0,2009-04-22,03:18:55,03:59:03,40.1,45,48,116.329551,39.975471,3535.5,0,0,1,0,Pv49,pn,4,3,2009-04-22 03:18:55,2009-04-22 03:59:03,1,3
0,2009-04-22,04:08:13,04:19:25,11.2,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn79,pn,5,4,2009-04-22 04:08:13,2009-04-22 04:19:25,1,4
0,2009-04-22,04:21:10,04:23:20,2.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn77,home,6,5,2009-04-22 04:21:10,2009-04-22 04:23:20,1,5
0,2009-04-22,04:23:25,04:23:45,0.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,7,0,2009-04-22 04:23:25,2009-04-22 04:23:45,1,0
0,2009-04-22,04:23:50,04:54:55,31.1,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,8,1,2009-04-22 04:23:50,2009-04-22 04:54:55,2,1
0,2009-04-22,04:55:00,04:55:25,0.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,9,0,2009-04-22 04:55:00,2009-04-22 04:55:25,2,0
0,2009-04-22,04:55:30,04:57:45,2.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn77,pn,10,1,2009-04-22 04:55:30,2009-04-22 04:57:45,3,1
0,2009-04-22,04:59:45,09:49:12,289.4,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn79,pn,11,2,2009-04-22 04:59:45,2009-04-22 09:49:12,3,2
0,2009-04-22,09:50:22,09:52:42,2.3,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn77,home,12,3,2009-04-22 09:50:22,2009-04-22 09:52:42,3,3
0,2009-04-22,09:52:47,10:20:09,27.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,13,0,2009-04-22 09:52:47,2009-04-22 10:20:09,3,0
0,2009-04-22,10:20:14,10:22:09,1.9,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn77,pn,14,1,2009-04-22 10:20:14,2009-04-22 10:22:09,4,1
0,2009-04-22,10:23:34,20:36:37,613.0,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn79,pn,15,2,2009-04-22 10:23:34,2009-04-22 20:36:37,4,2
0,2009-04-22,20:37:47,20:39:32,1.8,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn77,home,16,3,2009-04-22 20:37:47,2009-04-22 20:39:32,4,3
0,2009-04-22,20:39:37,20:41:57,2.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,17,0,2009-04-22 20:39:37,2009-04-22 20:41:57,4,0
0,2009-04-22,20:42:02,20:43:37,1.6,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,18,1,2009-04-22 20:42:02,2009-04-22 20:43:37,5,1
0,2009-04-22,20:43:57,20:44:07,0.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,none,19,0,2009-04-22 20:43:57,2009-04-22 20:44:07,5,0
0,2009-04-23,09:32:18,18:17:11,524.9,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn80,home,1,1,2009-04-23 09:32:18,2009-04-23 18:17:11,1,1
0,2009-04-23,18:17:16,18:21:16,4.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,2,0,2009-04-23 18:17:16,2009-04-23 18:21:16,1,0
0,2009-04-23,18:21:21,18:25:01,3.7,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,none,3,1,2009-04-23 18:21:21,2009-04-23 18:25:01,2,1
0,2009-04-24,00:47:37,00:50:22,2.8,43,56,116.317483,40.01144,707.1,0,0,0,1,Pn82,sw,1,1,2009-04-24 00:47:37,2009-04-24 00:50:22,1,1
0,2009-04-24,00:50:27,00:53:07,2.7,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,2,2,2009-04-24 00:50:27,2009-04-24 00:53:07,1,2
0,2009-04-24,00:53:12,01:00:17,7.1,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,3,0,2009-04-24 00:53:12,2009-04-24 01:00:17,1,0
0,2009-04-24,01:00:22,01:03:07,2.8,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn84,pn,4,1,2009-04-24 01:00:22,2009-04-24 01:03:07,2,1
0,2009-04-24,01:03:12,01:05:17,2.1,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn87,pn,5,2,2009-04-24 01:03:12,2009-04-24 01:05:17,2,2
0,2009-04-24,01:05:22,01:06:07,0.8,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn86,pn,6,3,2009-04-24 01:05:22,2009-04-24 01:06:07,2,3
0,2009-04-24,01:06:17,01:07:12,0.9,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn87,pn,7,4,2009-04-24 01:06:17,2009-04-24 01:07:12,2,4
0,2009-04-24,03:54:32,04:03:37,9.1,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn84,home,8,5,2009-04-24 03:54:32,2009-04-24 04:03:37,2,5
0,2009-04-24,04:03:42,05:18:44,75.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,9,0,2009-04-24 04:03:42,2009-04-24 05:18:44,2,0
0,2009-04-24,05:18:49,05:22:04,3.2,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,pn,10,1,2009-04-24 05:18:49,2009-04-24 05:22:04,3,1
0,2009-04-24,05:22:09,06:26:09,64.0,43,56,116.317483,40.01144,707.1,0,0,0,1,Pn82,sw,11,2,2009-04-24 05:22:09,2009-04-24 06:26:09,3,2
0,2009-04-24,06:26:14,06:29:39,3.4,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,12,3,2009-04-24 06:26:14,2009-04-24 06:29:39,3,3
0,2009-04-24,06:29:44,06:30:04,0.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,13,0,2009-04-24 06:29:44,2009-04-24 06:30:04,3,0
0,2009-04-24,06:30:09,06:33:04,2.9,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn84,pn,14,1,2009-04-24 06:30:09,2009-04-24 06:33:04,4,1
0,2009-04-24,06:33:09,06:34:44,1.6,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn87,pn,15,2,2009-04-24 06:33:09,2009-04-24 06:34:44,4,2
0,2009-04-24,06:34:49,06:37:09,2.3,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn86,pn,16,3,2009-04-24 06:34:49,2009-04-24 06:37:09,4,3
0,2009-04-24,06:37:14,06:38:29,1.2,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn87,pn,17,4,2009-04-24 06:37:14,2009-04-24 06:38:29,4,4
0,2009-04-24,06:41:16,06:42:32,1.3,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn86,pn,18,5,2009-04-24 06:41:16,2009-04-24 06:42:32,4,5
0,2009-04-24,06:42:37,06:46:27,3.8,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn83,pv,19,6,2009-04-24 06:42:37,2009-04-24 06:46:27,4,6
0,2009-04-24,06:47:07,07:35:15,48.1,43,52,116.317662,39.993422,1581.1,0,0,1,0,Pv50,pn,20,7,2009-04-24 06:47:07,2009-04-24 07:35:15,4,7
0,2009-04-24,07:36:00,07:39:17,3.3,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn83,pn,21,8,2009-04-24 07:36:00,2009-04-24 07:39:17,4,8
0,2009-04-24,07:39:22,07:41:26,2.1,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn86,pn,22,9,2009-04-24 07:39:22,2009-04-24 07:41:26,4,9
0,2009-04-24,07:41:31,07:41:35,0.1,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn87,pn,23,10,2009-04-24 07:41:31,2009-04-24 07:41:35,4,10
0,2009-04-24,07:46:03,07:48:34,2.5,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn86,pn,24,11,2009-04-24 07:46:03,2009-04-24 07:48:34,4,11
0,2009-04-24,07:48:39,07:57:29,8.8,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn83,pn,25,12,2009-04-24 07:48:39,2009-04-24 07:57:29,4,12
0,2009-04-24,07:57:34,09:27:05,89.5,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn86,pn,26,13,2009-04-24 07:57:34,2009-04-24 09:27:05,4,13
0,2009-04-24,09:27:10,09:28:40,1.5,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn83,pn,27,14,2009-04-24 09:27:10,2009-04-24 09:28:40,4,14
